reportdate,pruid,prename,prfname,series_type,primary_series,first_additional_vaccine,second_additional_vaccine,primary_series_completed
"April 10, 2022",47,Saskatchewan,Saskatchewan,2,All other series,Moderna Spikevax,Not reported,5
"April 10, 2022",47,Saskatchewan,Saskatchewan,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,1914
"April 10, 2022",47,Saskatchewan,Saskatchewan,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,365
"April 10, 2022",48,Alberta,Alberta,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,970026
"April 10, 2022",48,Alberta,Alberta,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,95710
"April 10, 2022",48,Alberta,Alberta,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,38
"April 10, 2022",48,Alberta,Alberta,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,1210609
"April 10, 2022",48,Alberta,Alberta,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,35709
"April 10, 2022",48,Alberta,Alberta,2,mRNA mixed series,Moderna Spikevax,Not reported,30502
"April 10, 2022",48,Alberta,Alberta,2,mRNA mixed series,All other series,Not reported,3
"April 10, 2022",48,Alberta,Alberta,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,72884
"April 10, 2022",48,Alberta,Alberta,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,34177
"April 10, 2022",48,Alberta,Alberta,1,Moderna Spikevax,Moderna Spikevax,Not reported,242546
"April 10, 2022",48,Alberta,Alberta,2,Moderna Spikevax,All other series,Not reported,2
"April 10, 2022",48,Alberta,Alberta,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,284731
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,160175
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,33539
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,31
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,35583
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,17617
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,6731
"April 10, 2022",48,Alberta,Alberta,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,503
"April 10, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,6
"April 10, 2022",48,Alberta,Alberta,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,11822
"April 10, 2022",48,Alberta,Alberta,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,11
"April 10, 2022",48,Alberta,Alberta,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,410
"April 10, 2022",48,Alberta,Alberta,2,All other series,Moderna Spikevax,Not reported,5
"April 10, 2022",48,Alberta,Alberta,3,All other series,Moderna Spikevax,Not reported,200
"April 10, 2022",48,Alberta,Alberta,1,All other series,All other series,Not reported,1
"April 10, 2022",48,Alberta,Alberta,3,All other series,All other series,Not reported,4
"April 10, 2022",48,Alberta,Alberta,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,7230
"April 10, 2022",48,Alberta,Alberta,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,38
"April 10, 2022",48,Alberta,Alberta,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,91
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,975281
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,722953
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,243
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,1018243
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,71561
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,mRNA mixed series,Moderna Spikevax,Not reported,125079
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,mRNA mixed series,All other series,Not reported,23
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,118676
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,74161
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,Moderna Spikevax,Moderna Spikevax,Not reported,362573
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,Moderna Spikevax,All other series,Not reported,80
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,400063
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,39196
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,100370
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,72
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,32952
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,42867
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,55199
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,170
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,211
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,25876
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,8487
"April 10, 2022",59,British Columbia,Colombie-Britannique,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,2
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,All other series,Moderna Spikevax,Not reported,3963
"April 10, 2022",59,British Columbia,Colombie-Britannique,3,All other series,Moderna Spikevax,Not reported,3
"April 10, 2022",59,British Columbia,Colombie-Britannique,3,All other series,All other series,Not reported,1
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,All other series,All other series,Not reported,911
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,All other series,All other series,Not reported,88
"April 10, 2022",59,British Columbia,Colombie-Britannique,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,1081
"April 10, 2022",59,British Columbia,Colombie-Britannique,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,3
"April 10, 2022",59,British Columbia,Colombie-Britannique,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,15327
"April 10, 2022",60,Yukon,Yukon,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,851
"April 10, 2022",60,Yukon,Yukon,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,45
"April 10, 2022",60,Yukon,Yukon,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,1790
"April 10, 2022",60,Yukon,Yukon,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,30
"April 10, 2022",60,Yukon,Yukon,2,mRNA mixed series,Moderna Spikevax,Not reported,25
"April 10, 2022",60,Yukon,Yukon,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,389
"April 10, 2022",60,Yukon,Yukon,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,1514
"April 10, 2022",60,Yukon,Yukon,1,Moderna Spikevax,Moderna Spikevax,Not reported,17354
"April 10, 2022",60,Yukon,Yukon,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,11327
"April 10, 2022",60,Yukon,Yukon,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,16
"April 10, 2022",60,Yukon,Yukon,1,All other series,All other series,Not reported,141
"April 10, 2022",60,Yukon,Yukon,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,117
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,789
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,5
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,2611
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,197
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,706
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,Moderna Spikevax,Moderna Spikevax,Not reported,16328
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,10968
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,All other series,All other series,Not reported,57
"April 10, 2022",61,Northwest Territories,Territoires du Nord-Ouest,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,8
"April 10, 2022",62,Nunavut,Nunavut,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,1026
"April 10, 2022",62,Nunavut,Nunavut,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,218
"April 10, 2022",62,Nunavut,Nunavut,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,2240
"April 10, 2022",62,Nunavut,Nunavut,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,112
"April 10, 2022",62,Nunavut,Nunavut,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,160
"April 10, 2022",62,Nunavut,Nunavut,1,Moderna Spikevax,Moderna Spikevax,Not reported,12973
"April 10, 2022",62,Nunavut,Nunavut,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,9251
"April 10, 2022",62,Nunavut,Nunavut,1,All other series,All other series,Not reported,51
"April 10, 2022",62,Nunavut,Nunavut,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,30
"April 3, 2022",1,Canada,Canada,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,7677578
"April 3, 2022",1,Canada,Canada,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,3405324
"April 3, 2022",1,Canada,Canada,3,Pfizer-BioNTech Comirnaty,All other series,Not reported,71
"April 3, 2022",1,Canada,Canada,1,Pfizer-BioNTech Comirnaty,All other series,Not reported,1
"April 3, 2022",1,Canada,Canada,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,532
"April 3, 2022",1,Canada,Canada,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,8217415
"April 3, 2022",1,Canada,Canada,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,802198
"April 3, 2022",1,Canada,Canada,2,mRNA mixed series,Moderna Spikevax,Not reported,1099965
"April 3, 2022",1,Canada,Canada,3,mRNA mixed series,All other series,Not reported,31
"April 3, 2022",1,Canada,Canada,2,mRNA mixed series,All other series,Not reported,45
"April 3, 2022",1,Canada,Canada,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,883114
"April 3, 2022",1,Canada,Canada,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,456999
"April 3, 2022",1,Canada,Canada,1,Moderna Spikevax,Moderna Spikevax,Not reported,2606197
"April 3, 2022",1,Canada,Canada,2,Moderna Spikevax,All other series,Not reported,106
"April 3, 2022",1,Canada,Canada,3,Moderna Spikevax,All other series,Not reported,5
"April 3, 2022",1,Canada,Canada,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,2339477
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,643023
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,793646
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,216
"April 3, 2022",1,Canada,Canada,3,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,2
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,244057
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,325127
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,199616
"April 3, 2022",1,Canada,Canada,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,1257
"April 3, 2022",1,Canada,Canada,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,209
"April 3, 2022",1,Canada,Canada,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,110476
"April 3, 2022",1,Canada,Canada,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,3733
"April 3, 2022",1,Canada,Canada,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,17342
"April 3, 2022",1,Canada,Canada,2,All other series,Moderna Spikevax,Not reported,7310
"April 3, 2022",1,Canada,Canada,3,All other series,Moderna Spikevax,Not reported,3131
"April 3, 2022",1,Canada,Canada,3,All other series,All other series,Not reported,28
"April 3, 2022",1,Canada,Canada,2,All other series,All other series,Not reported,27032
"April 3, 2022",1,Canada,Canada,1,All other series,All other series,Not reported,1450
"April 3, 2022",1,Canada,Canada,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,44440
"April 3, 2022",1,Canada,Canada,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,8070
"April 3, 2022",1,Canada,Canada,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,48762
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,67335
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,75212
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,8
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,93957
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,14050
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Moderna Spikevax,Not reported,58689
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,All other series,Not reported,5
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,22833
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,3757
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Moderna Spikevax,Moderna Spikevax,Not reported,41790
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,All other series,Not reported,3
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,43462
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,6965
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,17609
"April 3, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,2
